공원명,주소,공원면적,위도,경도,시군구,분류,크기
청호제3어린이공원,경기도 오산시 청호동 334,2354,37.130651,127.083142,오산시,소형,3
유엔군초전기념공원,경기도 오산시 외삼미동 640,14051,37.184611,127.049023,오산시,소형,3
지곶동수변공원,경기도 오산시 지곶동 560-1,4773,37.172344,127.026578,오산시,소형,3
가장제2근린공원,경기도 오산시 가장동 385-1,28181,37.168349,127.033702,오산시,소형,3
가장동수변공원,경기도 오산시 가장동 395-5,7153,37.163116,127.034626,오산시,소형,3
세교제2호소공원,경기도 오산시 금암동 512-3,1395,37.176844,127.044491,오산시,소형,3
원동소공원,경기도 오산시 원동 912,633,37.142302,127.090005,오산시,소형,3
지곶동 어린이공원,경기도 오산시 지곶동 576,5284,37.169039,127.026584,오산시,소형,3
양산 제2어린이공원,경기도 오산시 양산동 88,5490,37.191937,127.032615,오산시,소형,3
부산제2어린이공원,경기도 오산시 부산동 792,7261,37.152691,127.090846,오산시,소형,3
부산동소공원,경기도 오산시 부산동 797,1500,37.151007,127.090241,오산시,소형,3
세교2지구 제1호 근린공원,경기도 오산시 가수동 산5-2,475790,37.148278,127.050056,오산시,중형,7
향남2지구 2호광장,경기도 화성시 향남읍 상신리 1320-6,728,37.0997695,126.9016718,화성시,소형,3
문헌근린공원,경기도 오산시 내삼미동 879,96411,37.173657,127.053446,오산시,소형,3
도원근린공원,경기도 오산시 수청동 624,14644,37.169745,127.066873,오산시,소형,3
아래뜰근린공원,경기도 오산시 수청동 623-1,12199,37.168231,127.064641,오산시,소형,3
은빛개울공원1,경기도 오산시 세교동 622-2,28158,37.187091,127.040176,오산시,소형,3
은빛개울공원2,경기도 오산시 금암동 511,81552,37.177558,127.046336,오산시,소형,3
안삼미근린공원,경기도 오산시 내삼미동 895-1,15510,37.172862,127.063131,오산시,소형,3
죽미체육공원1,경기도 오산시 세교동 627,41642,37.180402,127.043461,오산시,소형,3
죽미체육공원2,경기도 오산시 세교동 619,17831,37.180621,127.044057,오산시,소형,3
등불어린이공원,경기도 오산시 외삼미동 624-1,1667,37.188015,127.048098,오산시,소형,3
들판어린이공원,경기도 오산시 세교동 610-1,2522,37.183226,127.043304,오산시,소형,3
소리어린이공원,경기도 오산시 금암동 512-1,2632,37.177661,127.043861,오산시,소형,3
구름어린이공원,경기도 오산시 금암동 496-2,1469,37.178313,127.048448,오산시,소형,3
바위어린이공원,경기도 오산시 금암동 515-1,1805,37.172997,127.044992,오산시,소형,3
산어린이공원,경기도 오산시 금암동 486-1,2064,37.179273,127.052037,오산시,소형,3
달빛어린이공원,경기도 오산시 금암동 489,1649,37.177742,127.054426,오산시,소형,3
바람어린이공원,경기도 오산시 내삼미동 888-3,4100,37.175991,127.055192,오산시,소형,3
동물어린이공원,경기도 오산시 금암동 534-3,2374,37.171292,127.050287,오산시,소형,3
바다어린이공원,경기도 오산시 수청동 585-1,2443,37.170613,127.057818,오산시,소형,3
무지개어린이공원,경기도 오산시 수청동 590,1661,37.169201,127.057511,오산시,소형,3
샘물어린이공원,경기도 오산시 내삼미동 896-1,1819,37.173262,127.064778,오산시,소형,3
UN참전기념공원,경기도 오산시 외삼미동 636-1,6264,37.184754,127.048527,오산시,소형,3
갈곶어린이공원,경기도 오산시 갈곶동 108,6002,37.134321,127.066372,오산시,소형,3
청호제1어린이공원,경기도 오산시 청호동 324,1500,37.131065,127.081581,오산시,소형,3
청호제2어린이공원,경기도 오산시 청호동 323,1500,37.131065,127.081581,오산시,소형,3
고현어린이공원,경기도 오산시 고현동 271,8926,37.134556,127.079586,오산시,소형,3
가장근린공원,경기도 오산시 가장동 375-7,10031,37.161734,127.040029,오산시,소형,3
해솔,경기도 안산시 단원구 신길동 1547,2825,37.338056,126.787479,안산시단원구,소형,3
동화,경기도 안산시 단원구 신길동 1562,2275,37.337659,126.789111,안산시단원구,소형,3
어울림,경기도 안산시 단원구 신길동 1575,1530,37.333039,126.788621,안산시단원구,소형,3
잠자리,경기도 안산시 단원구 신길동 1682,2398,37.333473,126.785759,안산시단원구,소형,3
소리,경기도 안산시 단원구 초지동 682,1755,37.31440799,126.813976,안산시단원구,소형,3
파도,경기도 안산시 단원구 초지동 707-1,1971,37.314347,126.817541,안산시단원구,소형,3
신길역사공원,경기도 안산시 단원구 신길동 1536,15100,37.335677,126.785667,안산시단원구,소형,3
늘봄공원,경기도 안산시 단원구 목내동 521-3,10089,37.2959519,126.768418,안산시단원구,소형,3
온누리공원,경기도 안산시 단원구 성곡동 793,37296,37.3009789,126.7579152,안산시단원구,소형,3
해봉공원,경기도 안산시 단원구 성곡동 802-5,7017,37.303902,126.746371,안산시단원구,소형,3
샘물공원,경기도 안산시 단원구 성곡동 808-7,10079,37.307827,126.732471,안산시단원구,소형,3
단비공원,경기도 안산시 단원구 성곡동 818-3,12703,37.30940766,126.7247082,안산시단원구,소형,3
방아머리공원,경기도 안산시 단원구 대부북동 1984,82463,37.289422,126.580999,안산시단원구,소형,3
초지1문화공원,경기도 안산시 단원구 초지동 590,3102,37.322585,126.806747,안산시단원구,소형,3
초지상문화공원,경기도 안산시 단원구 초지동 606-9,2958,37.322585,126.806747,안산시단원구,소형,3
초지상소공원2,경기도 안산시 단원구 초지동 606-3,1218,37.322585,126.806747,안산시단원구,소형,3
도토리공원,경기도 안산시 단원구 고잔동 782-5,4731,37.307241,126.832012,안산시단원구,소형,3
솔내음공원,경기도 파주시 동패동 1688,16097,37.7252196,126.714667,파주시,소형,3
양지말공원,경기도 파주시 동패동 1712,23230,37.71875364,126.721379,파주시,소형,3
해돋이공원,경기도 파주시 동패동 1697,17326,37.72595253,126.7192743,파주시,소형,3
물푸레공원,경기도 파주시 다율동 981번지,13051,37.73404116,126.7202412,파주시,소형,3
노을빛어린이공원,경기도 파주시 문발동 543-3번지,1661,37.728097,126.708461,파주시,소형,3
문발어린이공원,경기도 파주시 문발동 556번지,5204,37.725414,126.706205,파주시,소형,3
두일어린이공원,경기도 파주시 문발동 614,1530,37.71892935,126.709871,파주시,소형,3
책향기어린이공원,경기도 파주시 동패동 1709번지,1654,37.721315,126.720319,파주시,소형,3
석곶어린이공원,경기도 파주시 동패동 1705,1572,37.722897,126.7200014,파주시,소형,3
청석어린이공원,경기도 파주시 다율동 996,9467,37.72785339,126.7156389,파주시,소형,3
숲속길어린이공원,경기도 파주시 문발동 587-1,1500,37.721923,126.704973,파주시,소형,3
파주출판단지 근린공원,경기도 파주시 문발동 496-1번지,10620,37.719557,126.688251,파주시,소형,3
신촌산업단지 소공원 1호,경기도 파주시 신촌동 640번지,2520,37.727991,126.694647,파주시,소형,3
신촌산업단지 소공원 2호,경기도 파주시 신촌동 135-4번지,4541,37.733376,126.696106,파주시,소형,3
후곡공원,경기도 파주시 금촌동 995,30997,37.75001951,126.7707148,파주시,소형,3
쇠재공원,경기도 파주시 금촌동 1010,45703,37.75055313,126.776491,파주시,소형,3
금능공원,경기도 파주시 금릉동 428,10034,37.7538401,126.7798134,파주시,소형,3
서암체육공원,경기도 김포시 통진읍 서암리 산47-1,49740,37.704843,126.594518,김포시,소형,3
장기소공원1,경기도 김포시 장기동 1846,447,37.645421,126.668148,김포시,소형,3
애기봉평화공원,경기도 김포시 월곶면 조강리 산4-1,961743,37.71690003,126.550678,김포시,중형,7
김포어린이24,경기도 김포시 풍무동 769,1572,37.60312871,126.7224882,김포시,소형,3
김포어린이25,경기도 김포시 풍무동 774,1534,37.60304904,126.7265121,김포시,소형,3
김포어린이26,경기도 김포시 풍무동 801,1916,37.59786077,126.7252454,김포시,소형,3
양곡택지4,경기도 김포시 양촌읍 양곡리 1243,33183,37.66042968,126.634371,김포시,소형,3
마송어린이1,경기도 김포시 통진읍 마송리 511,2649,37.687948,126.593549,김포시,소형,3
마송어린이2,경기도 김포시 통진읍 마송리 533,2748,37.685758,126.595901,김포시,소형,3
마송어린이3,경기도 김포시 통진읍 마송리 27-2,6513,37.68391859,126.602636,김포시,소형,3
마송어린이4,경기도 김포시 통진읍 마송리 564-1,1902,37.682417,126.607718,김포시,소형,3
학운4어린이45,경기도 김포시 양촌읍 학운리 114-82,2576,37.610718,126.616752,김포시,소형,3
학운4어린이46,경기도 김포시 양촌읍 학운리 114-76,3702,37.609897,126.618066,김포시,소형,3
양산체육공원6,경기도 김포시 양촌읍 학운리 3152,10263,37.62193682,126.6297783,김포시,소형,3
학운3어린이61,경기도 김포시 양촌읍 학운리 1624,1640,37.606618,126.595505,김포시,소형,3
학운(3)산단(50호),경기도 김포시 양촌읍 학운리 1394,11110,37.611763,126.601345,김포시,소형,3
김포소공원31,경기도 김포시 감정동 626-38,992,37.61766905,126.702975,김포시,소형,3
김포어린이45,경기도 김포시 감정동 산101-22,1536,37.622019,126.7011564,김포시,소형,3
고촌문화공원1,경기도 김포시 고촌읍 신곡리 532-10,2661,37.602789,126.770507,김포시,소형,3
김포문화공원28,경기도 김포시 풍무동 358-1,8662,37.60632565,126.7326481,김포시,소형,3
김포어린이43,경기도 김포시 풍무동 284-14,2670,37.60985424,126.7312529,김포시,소형,3
김포어린이44,경기도 김포시 풍무동 211,2193,37.608455,126.7254785,김포시,소형,3
향산근린1,경기도 김포시 고촌읍 향산리 93-2,28293,37.621727,126.7410683,김포시,소형,3
신곡6지구(24호)신곡1공원,경기도 김포시 고촌읍 신곡리 999-1,2621,37.590035,126.761676,김포시,소형,3
신곡6지구(25호)신곡2공원,경기도 김포시 고촌읍 태리 111-1,3357,37.593645,126.754132,김포시,소형,3
향산지구 제1어린이공원,경기도 김포시 고촌읍 향산리 51-11,1872,37.618245,126.748739,김포시,소형,3
양곡근린3,경기도 김포시 양촌읍 양곡리 1240,27832,37.66162359,126.6314373,김포시,소형,3
한강근린6,경기도 김포시 마산동 641-1,22183,37.63996711,126.6414376,김포시,소형,3
한강근린7,경기도 김포시 장기동 1888-15,99736,37.64117499,126.6589177,김포시,소형,3
한강근린8,경기도 김포시 운양동 1304-3,11453,37.65440809,126.6757316,김포시,소형,3
북변근린공원(김포1호),경기도 김포시 북변동 산5-1,44500,37.6305171,126.707063,김포시,소형,3
구래근린공원(양촌13호),경기도 김포시 양촌읍 구래리 221-1,30000,37.652492,126.6224636,김포시,소형,3
하성근린공원(태산패밀리파크),경기도 김포시 하성면 석탄리 산109,251170,37.723421,126.629738,김포시,중형,7
고촌공원(고촌11호),경기도 김포시 고촌읍 신곡리 1250,50769,37.59942793,126.7661085,김포시,소형,3
월곶조각공원,경기도 김포시 월곶면 고막리 산80,287293,37.72380989,126.5519064,김포시,중형,7
통진근린공원1호(마송근린1),경기도 김포시 통진읍 마송리 501,34163,37.68853067,126.5931317,김포시,소형,3
사우구획1(김포어린이1),경기도 김포시 사우동 241-1,1645,37.6187098,126.716742,김포시,소형,3
사우구획2(김포어린이2),경기도 김포시 사우동 249-3,1701,37.6175036,126.715786,김포시,소형,3
사우택지1(김포어린이6),경기도 김포시 북변동 801,3479,37.628034,126.712755,김포시,소형,3
사우택지2(김포어린이7),경기도 김포시 북변동 804,2037,37.624664,126.7142013,김포시,소형,3
사우택지3(김포어린이8),경기도 김포시 북변동 813,2282,37.622105,126.716824,김포시,소형,3
사우택지4(김포어린이9),경기도 김포시 사우동 910,2377,37.61950978,126.722203,김포시,소형,3
한강근린9,경기도 김포시 운양동 1287-1,31172,37.65199829,126.6973178,김포시,소형,3
한강근린10,경기도 김포시 운양동 153-1,15305,37.648552,126.695976,김포시,소형,3
한강근린11,경기도 김포시 운양동 1986,15336,37.659337,126.683227,김포시,소형,3
향남2지구 1호 공공공지,경기도 화성시 향남읍 하길리 1529-1,369,37.10801727,126.9085284,화성시,소형,3
양촌어린이24,경기도 김포시 양촌읍 양곡리 471,3038,37.657424,126.625493,김포시,소형,3
한강근린16,경기도 김포시 장기동 1868-3,6543,37.64896722,126.6646424,김포시,소형,3
한강근린17,경기도 김포시 마산동 615-8,18686,37.64303442,126.6369573,김포시,소형,3
한강소공원18,경기도 김포시 장기동 2047-6,1526,37.6400828,126.6734708,김포시,소형,3
한강소공원19,경기도 김포시 장기동 1944-6,585,37.64588068,126.6757983,김포시,소형,3
한강소공원20,경기도 김포시 장기동 1979-4,889,37.644906,126.669597,김포시,소형,3
한강소공원21,경기도 김포시 운양동 1270-12,1513,37.65276517,126.6966771,김포시,소형,3
양벌소공원,경기도 광주시 오포읍 양벌리 1040-1,1967,37.37092621,127.2479185,광주시,소형,3
안골소공원,경기도 광주시 초월읍 서하리 471-3,700,37.43496569,127.3071028077,광주시,소형,3
경안소공원,경기도 광주시 경안동 254-34,315,37.4121908,127.2543733,광주시,소형,3
태전소공원,경기도 광주시 태전동 223,2563,37.38723494,127.2296743,광주시,소형,3
탄벌소공원,경기도 광주시 탄벌동 731-7,543,37.42105043,127.2374622,광주시,소형,3
초월1소공원,경기도 광주시 초월읍 지월리 889,1461,37.4163004415,127.3080169,광주시,소형,3
초월2소공원,경기도 광주시 초월읍 무갑리 913,3560,37.41566864,127.3124059,광주시,소형,3
경안1소공원,경기도 광주시 경안동 425,425,37.41246902,127.2613857,광주시,소형,3
경안2소공원,경기도 광주시 경안동 428,428,37.41172868,127.261992,광주시,소형,3
곤지암소공원,경기도 광주시 곤지암읍 곤지암리 453-4,932,37.35055475,127.3374982,광주시,소형,3
태전9지구 제1소공원,경기도 광주시 태전동 694-1,762,37.38505268,127.2363817,광주시,소형,3
태전9지구 제2소공원,경기도 광주시 태전동 694-2,265,37.38505268,127.2363817,광주시,소형,3
쌍령1호 어린이공원,경기도 광주시 쌍령동 503-1,1500,37.39894672,127.2703878,광주시,소형,3
태전5지구 1호근린공원,경기도 광주시 태전동 701,119123,37.38050108,127.228981,광주시,중형,7
태전5지구 4호어린인공원,경기도 광주시 태전동 701-12,1521,37.38050108,127.228981,광주시,소형,3
태전5지구 5호어린이공원,경기도 광주시 태전동 698-5,1595,37.38561027,127.2309259,광주시,소형,3
태전6지구 2호근린공원,경기도 광주시 태전동 702-12,10257,37.3808997318,127.2301341,광주시,소형,3
학운3소공원50,경기도 김포시 양촌읍 학운리 1364,7467,37.613844,126.607159,김포시,소형,3
항공근린공원1호,경기도 김포시 대곶면 대벽리 1062,11096,37.618575,126.571867,김포시,소형,3
양산근린1,경기도 김포시 양촌읍 학운리 2963,9996,37.61394934,126.6180768,김포시,소형,3
고촌제1(고촌24호),경기도 김포시 고촌읍 신곡리 1281,10092,37.60739153,126.772291,김포시,소형,3
장기어린이3,경기도 김포시 장기동 1549,3001,37.64098798,126.673035,김포시,소형,3
한강주제5,경기도 김포시 운양동 1325-1,615683,37.64762148,126.6792317,김포시,중형,7
한강소공원1,경기도 김포시 마산동 672-4,622,37.63644984,126.6406948,김포시,소형,3
한강소공원17,경기도 김포시 운양동 119-7,1088,37.648037,126.698581,김포시,소형,3
한강어린이6,경기도 김포시 마산동 650-9,1546,37.63593722,126.6445398,김포시,소형,3
김포어린이42,경기도 김포시 풍무동 258-28,1786,37.610918,126.733963,김포시,소형,3
장기근린2,경기도 김포시 장기동 1641,42824,37.641395,126.6662032,김포시,소형,3
양곡어린이3,경기도 김포시 양촌읍 양곡리 1267,2508,37.657363,126.633526,김포시,소형,3
장기어린이56,경기도 김포시 장기동 1343,1906,37.647849,126.667716,김포시,소형,3
장기어린이57,경기도 김포시 장기동 1323,1739,37.648412,126.666625,김포시,소형,3
한강어린이12,경기도 김포시 운양동 1326-11,3323,37.65151619,126.6869323,김포시,소형,3
한강어린이13,경기도 김포시 운양동 1293-1,8194,37.65399551,126.6888122,김포시,소형,3
한강어린이14,경기도 김포시 운양동 1274-12,2023,37.65209308,126.6994601,김포시,소형,3
한강어린이15,경기도 김포시 운양동 1315-1,6005,37.65110745,126.6907111,김포시,소형,3
한강어린이16,경기도 김포시 운양동 1316-1,6977,37.6498851,126.6937336,김포시,소형,3
풍무어린이,경기도 김포시 풍무동 765,7123,37.603603,126.7264061,김포시,소형,3
한강근린12,경기도 김포시 마산동 621-1,122176,37.64092255,126.6437674,김포시,중형,7
한강근린13,경기도 김포시 장기동 2001-1,26663,37.64366513,126.675557,김포시,소형,3
한강근린15,경기도 김포시 운양동 1259-1,17194,37.65379397,126.692612,김포시,소형,3
한강근린2,경기도 김포시 구래동 6874-18,11138,37.650647,126.6303504,김포시,소형,3
한강근린3,경기도 김포시 구래동 6893-4,10019,37.63971883,126.6264526,김포시,소형,3
한강근린4,경기도 김포시 구래동 637-11,17346,37.645349,126.621312,김포시,소형,3
한강근린5,"경기도 김포시 마산동 634-1, 643-4",40717,37.64242826,126.6396941,김포시,소형,3
사우택지5(김포어린이10),경기도 김포시 사우동 1043,2521,37.621805,126.715035,김포시,소형,3
김포어린이30,경기도 김포시 감정동 54-2,3084,37.633241,126.678747,김포시,소형,3
김포어린이31,경기도 김포시 장기동 859,4301,37.636097,126.675592,김포시,소형,3
고촌물류단지(35호),경기도 김포시 고촌읍 신곡리 246-1,15586,37.597344,126.782499,김포시,소형,3
고촌물류단지(36호),경기도 김포시 고촌읍 전호리 305-1,12706,37.592925,126.789999,김포시,소형,3
한강소공원22,경기도 김포시 마산동 674-5,1482,37.642249,126.641989,김포시,소형,3
김포어린이35,경기도 김포시 사우동 416-2,1501,37.6143581,126.727226,김포시,소형,3
김포어린이37,경기도 김포시 풍무동 225,1500,37.61071373,126.725416,김포시,소형,3
김포어린이41,경기도 김포시 풍무동 358-1,2000,37.60632565,126.7326481,김포시,소형,3
풍무2지구(김포26호),경기도 김포시 풍무동 16-18,29054,37.61167281,126.730227,김포시,소형,3
풍무2지구(김포27호),경기도 김포시 풍무동 291,34435,37.60890123,126.729313,김포시,소형,3
풍년근린공원(김포5호),경기도 김포시 북변동 831,10712,37.6242764,126.7197748,김포시,소형,3
사우근린공원(김포6호),경기도 김포시 사우동 864,9898,37.62311082,126.7238324,김포시,소형,3
걸포근린공원(김포3호),경기도 김포시 걸포동 1553,148600,37.6375945,126.7046722,김포시,중형,7
신향근린공원(김포4호),경기도 김포시 걸포동 1569,14104,37.63282898,126.7089527,김포시,소형,3
삼환공원(김포어린이4),경기도 김포시 북변동 660,4149,37.627768,126.701252,김포시,소형,3
김포소공원50,경기도 김포시 걸포동 291-1,1265,37.63430255,126.7073332,김포시,소형,3
학운2체육공원4,경기도 김포시 양촌읍 학운리 3376,10275,37.60220176,126.5826327,김포시,소형,3
학운2소공원51,경기도 김포시 양촌읍 학운리 3352,5407,37.60282888,126.5906063,김포시,소형,3
학운(2)산단(42호),경기도 김포시 양촌읍 학운리 1758,19829,37.613159,126.604448,김포시,소형,3
신화공원(김포어린이3),경기도 김포시 감정동 675,4751,37.625594,126.701173,김포시,소형,3
봉화공원(김포어린이5),경기도 김포시 북변동 720,2357,37.6276172,126.704206,김포시,소형,3
한강소공원16,경기도 김포시 운양동 1283-9,528,37.64975581,126.6984292,김포시,소형,3
김포소공원30,경기도 김포시 감정동 598-50,1320,37.62079085,126.705252,김포시,소형,3
김포어린이46,경기도 김포시 감정동 598-11,1776,37.62015005,126.702394,김포시,소형,3
마송어린이5,경기도 김포시 통진읍 마송리 578,3451,37.688547,126.605441,김포시,소형,3
송골공원,경기도 파주시 문발동 563,38621,37.722412,126.7095564,파주시,소형,3
교하중앙공원,경기도 파주시 동패동 1692,83126,37.72393394,126.7170032,파주시,소형,3
노을빛공원,경기도 파주시 다율동 988번지,30059,37.72942463,126.7152103,파주시,소형,3
다율공원,경기도 파주시 다율동 984번지,41633,37.730227,126.721221,파주시,소형,3
문발공원,경기도 파주시 문발동 593,14599,37.71953698,126.7045477,파주시,소형,3
달맞이공원,경기도 파주시 문발동 599,24264,37.72041348,126.7070656,파주시,소형,3
은행2동(달빛)공원,경기도 성남시 중원구 은행동 1409,2428,37.4553608,127.1653664,성남시중원구,소형,3
은행정이 공원,경기도 성남시 중원구 은행동 2467,1671,37.45708032,127.1689773,성남시중원구,소형,3
종알종알 공원,경기도 성남시 중원구 여수동 614,4501,37.41684117,127.1363032,성남시중원구,소형,3
삼남아파트(힐스)공원,경기도 성남시 중원구 중앙동 549,1090,37.43736579,127.1490182,성남시중원구,소형,3
은행제1호공원,경기도 성남시 중원구 은행동 2521,119,37.45440273,127.1639338,성남시중원구,소형,3
은행제2호공원,경기도 성남시 중원구 은행동 2515,173,37.45462594,127.1640684,성남시중원구,소형,3
은행제3호공원,경기도 성남시 중원구 은행동 2523,54,37.45398372,127.1645704,성남시중원구,소형,3
은행제5호공원,경기도 성남시 중원구 은행동 2478,54,37.45657948,127.1675778,성남시중원구,소형,3
은행제7호공원,경기도 성남시 중원구 은행동 2465,110,37.45674705,127.1702223,성남시중원구,소형,3
은행제8호공원,경기도 성남시 중원구 은행동 2482,156,37.45590415,127.1692843,성남시중원구,소형,3
은행제9호공원,경기도 성남시 중원구 은행동 2487,147,37.45679001,127.1642084,성남시중원구,소형,3
은행제11호공원,경기도 성남시 중원구 은행동 2525,1016,37.4540296,127.1650769,성남시중원구,소형,3
은행제13호공원,경기도 성남시 중원구 은행동 2509,1332,37.4553191,127.1672254,성남시중원구,소형,3
은행제14호공원,경기도 성남시 중원구 은행동 2473,949,37.45613455,127.1706517,성남시중원구,소형,3
은행제15호공원,경기도 성남시 중원구 은행동 2519,646,37.45442857,127.1635805,성남시중원구,소형,3
은행제16호공원,경기도 성남시 중원구 은행동 2506,605,37.45584323,127.1680246,성남시중원구,소형,3
여수지구 제1호공원,경기도 성남시 중원구 하대원동 16,2673,37.42795429,127.1330288,성남시중원구,소형,3
제1공단 근린공원,경기도 성남시 중원구 신흥동 2458,46617,37.446711,127.154411,성남시중원구,소형,3
율동공원,경기도 성남시 분당구 율동 311,889863,37.38335566,127.1500042,성남시분당구,중형,7
서현공원,경기도 성남시 분당구 이매동 산57,97877,37.39017824,127.1294663,성남시분당구,소형,3
탑골공원,경기도 성남시 분당구 야탑동 195,358629,37.40653104,127.151957,성남시분당구,중형,7
성지공원,경기도 성남시 분당구 야탑동 195-1,94597,37.4079763,127.1571434,성남시분당구,소형,3
상희공원,경기도 성남시 분당구 야탑동 271,18143,37.41087754,127.1413747,성남시분당구,소형,3
점골공원,경기도 성남시 분당구 서현동 342,270243,37.37751318,127.1407389,성남시분당구,중형,7
태현공원,경기도 성남시 분당구 분당동 88,16319,37.36951695,127.1436505,성남시분당구,소형,3
맹산공원,경기도 성남시 분당구 분당동 64-1,103828,37.3694392,127.1326853,성남시분당구,중형,7
대원공원,경기도 성남시 중원구 하대원동 108-4,791668,37.43130435,127.1455484,성남시중원구,중형,7
여수공원,경기도 성남시 중원구 여수동 414-2,38841,37.42240251,127.1396988,성남시중원구,소형,3
황송공원,경기도 성남시 중원구 금광동 2449,403343,37.4458478,127.1704477,성남시중원구,중형,7
은행공원,경기도 성남시 중원구 은행동 199-1,200832,37.4531949,127.1690268,성남시중원구,중형,7
자혜공원,경기도 성남시 중원구 금광동 2483,72501,37.45154436,127.1716731,성남시중원구,소형,3
사기막골공원,경기도 성남시 중원구 상대원동 28,21620,37.44580456,127.1822768,성남시중원구,소형,3
여수지구1호(모란)공원,경기도 성남시 중원구 성남동 4861,23848,37.43109477,127.1244112,성남시중원구,소형,3
여수지구2호(모란생태)공원,경기도 성남시 중원구 성남동 4872,11729,37.4285345,127.1243429,성남시중원구,소형,3
여수지구3호(시청)공원,경기도 성남시 중원구 여수동 372,50933,37.41911781,127.1240158,성남시중원구,소형,3
여수지구4호(여수울)공원,경기도 성남시 중원구 여수동 산10,82540,37.42128448,127.1323344,성남시중원구,소형,3
도촌 제1호(섬말)공원,경기도 성남시 중원구 도촌동 654,62458,37.418028,127.1535154,성남시중원구,소형,3
도촌 제2호(독고개)공원,경기도 성남시 중원구 도촌동 659,24806,37.41791401,127.1560936,성남시중원구,소형,3
도촌 제3호(이왕이)공원,경기도 성남시 중원구 도촌동 648,11386,37.41270114,127.1625802,성남시중원구,소형,3
둔촌공원,경기도 성남시 중원구 하대원동 249-1,1937,37.42759729,127.1517022,성남시중원구,소형,3
도촌동어 1(여울)공원,경기도 성남시 중원구 도촌동 653,2592,37.4155736,127.1491429,성남시중원구,소형,3
도촌동어 2(산바람)공원,경기도 성남시 중원구 도촌동 652,1540,37.4131271,127.1498338,성남시중원구,소형,3
도촌동어 3(솔바람)공원,경기도 성남시 중원구 도촌동 655,1567,37.41584802,127.1535066,성남시중원구,소형,3
도촌동어 4(금잉어)공원,경기도 성남시 중원구 도촌동 658,1550,37.4155463,127.1568761,성남시중원구,소형,3
도촌동어 5(약수터)공원,경기도 성남시 중원구 도촌동 664,1505,37.41149625,127.1667491,성남시중원구,소형,3
삼창아파트공원,경기도 성남시 중원구 중앙동 548,1525,37.43715204,127.1485356,성남시중원구,소형,3
도란도란,경기도 성남시 중원구 성남동 4868,1731,37.4302819,127.1262761,성남시중원구,소형,3
여수지구3호(한아름)공원,경기도 성남시 중원구 여수동 355,1725,37.4178185,127.1259343,성남시중원구,소형,3
여수지구4호(따르릉)공원,경기도 성남시 중원구 여수동 538,1841,37.41969744,127.1315185,성남시중원구,소형,3
여수지구5호(사각사각)공원,경기도 성남시 중원구 여수동 579,1512,37.41845788,127.1343445,성남시중원구,소형,3
장기어린이2,경기도 김포시 장기동 1630,1500,37.643587,126.664539,김포시,소형,3
장기어린이4,경기도 김포시 장기동 1721,1501,37.63819872,126.663159,김포시,소형,3
장기근린1,경기도 김포시 장기동 1593,20701,37.64194456,126.6717575,김포시,소형,3
장기근린3,경기도 김포시 장기동 1763,43897,37.63845003,126.6608428,김포시,소형,3
서암어린이,경기도 김포시 통진읍 서암리 1115,2487,37.691098,126.603019,김포시,소형,3
양곡어린이1,경기도 김포시 양촌읍 양곡리 1244,1519,37.66059923,126.634153,김포시,소형,3
양곡어린이2,경기도 김포시 양촌읍 양곡리 1289,4609,37.65785902,126.629497,김포시,소형,3
양곡어린이4,경기도 김포시 양촌읍 양곡리 1328,1519,37.653534,126.630775,김포시,소형,3
걸포3지구 근린공원,경기도 김포시 걸포동 262-2,20637,37.63365761,126.7028179,김포시,소형,3
대포산단 근린공원,경기도 김포시 양촌읍 대포리 358-4,1979,37.60679387,126.6274978,김포시,소형,3
사우5A 45호 근린공원,경기도 김포시 사우동 산 15-2,35237,37.61419028,126.7183756,김포시,소형,3
시네폴리스 근린공원1호,경기도 김포시 고촌읍 향산리 586-43,10028,37.63036323,126.7347124,김포시,소형,3
학운4-1 근린공원,경기도 김포시 양촌읍 학운리 517,10035,37.6076729,126.6166755,김포시,소형,3
학운3소공원51,경기도 김포시 양촌읍 학운리 1608-1,1524,37.6068378,126.5963558,김포시,소형,3
신곡6지구(24호)신곡1공원,경기도 김포시 고촌읍 신곡리 999-1,2621,37.59007164,126.7616895,김포시,소형,3
신곡6지구(25호)신곡2공원,경기도 김포시 고촌읍 태리 111-1,3357,37.59368651,126.7541448,김포시,소형,3
고막지구 소공원,경기도 김포시 월곶면 고막리 산50-2,787,37.7339096568,126.564982996,김포시,소형,3
학운(6)산단(52호),경기도 김포시 양촌읍 학운리 695,3575,37.60137825,126.5994366,김포시,소형,3
시네폴리스 체육공원1호,경기도 김포시 걸포동 730,10758,37.63689064,126.7229695,김포시,소형,3
대포산단 수변공원,경기도 김포시 양촌읍 대포리 127-2,1979,37.61786077,126.6312171,김포시,소형,3
소공원 41호,경기도 동두천시 생연동 810-5,362,37.90122244,127.0499071,동두천시,소형,3
행단공원,경기도 동두천시 지행동 214,3948,37.88796516,127.0686799297,동두천시,소형,3
소공원,경기도 동두천시 생연동 704,519,37.89979566,127.055148,동두천시,소형,3
동두어린이공원,경기도 동두천시 동두천동 224-8,1501,37.92568592,127.0526227638,동두천시,소형,3
사동어린이공원,경기도 동두천시 생연동 796-47,1570,37.89880675,127.0474992,동두천시,소형,3
지행3어린이공원,경기도 동두천시 지행동 406-103,1297,37.88746326,127.0580085,동두천시,소형,3
